"Majority.protein.IDs","Protein.IDs","Peptide.counts..unique.","NObs_NoMineral","NObs_Mineral","Mean_NoMineral","Mean_Mineral","pvalue_Gtest_MvsNoM","pvalue_ANOVA_MvsNoM","Log2FC_MvsNoM","Flag_0.05_ANOVA_MvsNoM","Flag_0.05_Gtest_MvsNoM","Neg_Log10_pvalue"
"1021-14387_t_tx1;tr|A0A420U5S4|A0A420U5S4_FUSOX;tr|A0A420QQK9|A0A420QQK9_FUSOX;tr|A0A2H3TKX8|A0A2H3TKX8_FUSOX","1021-14387_t_tx1;tr|A0A420U5S4|A0A420U5S4_FUSOX;tr|A0A420QQK9|A0A420QQK9_FUSOX;tr|A0A2H3TKX8|A0A2H3TKX8_FUSOX;tr|A0A098DLU6|A0A098DLU6_GIBZE;tr|A0A420N3I3|A0A420N3I3_FUSOX","4;2;2;2;1;1",2,2,21.9151648715211,23.939566257728,NA,0.29555973507343,2.02440138620696,0,0,0.529354731395309
"1022-8604_t_tx1;tr|A0A2H3TF11|A0A2H3TF11_FUSOX;tr|A0A420MWJ3|A0A420MWJ3_FUSOX;tr|A0A420Q240|A0A420Q240_FUSOX","1022-8604_t_tx1;tr|A0A2H3TF11|A0A2H3TF11_FUSOX;tr|A0A420MWJ3|A0A420MWJ3_FUSOX;tr|A0A420Q240|A0A420Q240_FUSOX;tr|K3VE98|K3VE98_FUSPC;tr|I1RX89|I1RX89_GIBZE","16;14;13;11;2;2",3,3,27.8127851825226,25.0221414497729,1,0.0418579748692308,-2.79064373274975,-1,0,1.3782217870913
"1022-8606_t_tx1;tr|A0A420TSS2|A0A420TSS2_FUSOX;tr|A0A2H3TEW7|A0A2H3TEW7_FUSOX;tr|K3VAV5|K3VAV5_FUSPC;tr|I1RX90|I1RX90_GIBZE","1022-8606_t_tx1;tr|A0A420TSS2|A0A420TSS2_FUSOX;tr|A0A2H3TEW7|A0A2H3TEW7_FUSOX;tr|K3VAV5|K3VAV5_FUSPC;tr|I1RX90|I1RX90_GIBZE","13;9;9;8;7",3,3,27.8532895688679,26.668207488518,1,0.193492581149903,-1.18508208034993,0,0,0.713335681949599
"1023-10824_t_tx1","1023-10824_t_tx1;tr|A0A420R5T0|A0A420R5T0_FUSOX;tr|A0A420SPR9|A0A420SPR9_FUSOX;tr|A0A420PS75|A0A420PS75_FUSOX;tr|A0A2H3TD53|A0A2H3TD53_FUSOX;tr|A0A420N4E3|A0A420N4E3_FUSOX;tr|K3VK04|K3VK04_FUSPC;tr|I1RYC8|I1RYC8_GIBZE","53;23;22;22;22;22;18;16",3,3,32.500154586338,29.2031265098443,1,0.0245220826504567,-3.29702807649365,-1,0,1.6104426481344
"1024-1056_t_tx1","1024-1056_t_tx1","4",2,3,23.0239079969483,23.3684855447064,0.2076622768584,0.800047124423562,0.344577547758174,0,0,0.0968844314151027
"1024-1057_t_tx1","1024-1057_t_tx1","3",2,3,21.8409194711212,23.2732369398013,0.2076622768584,0.513275226571702,1.4323174686801,0,0,0.289649696625359
"1024-1063_t_tx1","1024-1063_t_tx1","1",3,2,23.3772813044984,24.3182858076376,0.2076622768584,0.321919431172262,0.941004503139158,0,0,0.4922528083526
"1024-1064_t_tx1","1024-1064_t_tx1;tr|A0A2H3TBJ1|A0A2H3TBJ1_FUSOX;tr|A0A420QTR9|A0A420QTR9_FUSOX;tr|A0A420Q6D2|A0A420Q6D2_FUSOX;1742-12197_t_tx1;tr|A0A098DF94|A0A098DF94_GIBZE","6;1;1;1;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1026-11907_t_tx1;tr|A0A2H3TQL8|A0A2H3TQL8_FUSOX;tr|A0A420PJH3|A0A420PJH3_FUSOX;tr|V6RDP1|V6RDP1_GIBZE;tr|K3VEF5|K3VEF5_FUSPC","1026-11907_t_tx1;tr|A0A2H3TQL8|A0A2H3TQL8_FUSOX;tr|A0A420PJH3|A0A420PJH3_FUSOX;tr|V6RDP1|V6RDP1_GIBZE;tr|K3VEF5|K3VEF5_FUSPC","29;21;19;15;15",3,3,29.3489688512397,29.3175367993133,1,0.975757937484407,-0.0314320519263624,0,0,0.0106579071831145
"1026-11909_t_tx1;tr|A0A420TQM2|A0A420TQM2_FUSOX;tr|A0A420PJH5|A0A420PJH5_FUSOX;tr|A0A420P6M7|A0A420P6M7_FUSOX;tr|A0A2H3U697|A0A2H3U697_FUSOX","1026-11909_t_tx1;tr|A0A420TQM2|A0A420TQM2_FUSOX;tr|A0A420PJH5|A0A420PJH5_FUSOX;tr|A0A420P6M7|A0A420P6M7_FUSOX;tr|A0A2H3U697|A0A2H3U697_FUSOX","3;2;2;2;2",2,2,21.6466517076618,22.1919879577277,NA,0.438926249559631,0.545336250065883,0,0,0.357608445817115
"1026-9457_t_tx1;tr|A0A2H3T7Z9|A0A2H3T7Z9_FUSOX;tr|A0A420N9C4|A0A420N9C4_FUSOX;tr|A0A420R2Z6|A0A420R2Z6_FUSOX;tr|A0A1C3YKY9|A0A1C3YKY9_GIBZE","1026-9457_t_tx1;tr|A0A2H3T7Z9|A0A2H3T7Z9_FUSOX;tr|A0A420N9C4|A0A420N9C4_FUSOX;tr|A0A420R2Z6|A0A420R2Z6_FUSOX;tr|A0A1C3YKY9|A0A1C3YKY9_GIBZE;tr|K3VM59|K3VM59_FUSPC;3164-14707_t_tx1","8;7;7;6;4;2;1",3,3,26.3997823547414,27.4838026619866,1,0.0828396057650663,1.08402030724517,0,0,1.08176197658766
"1026-9459_t_tx1;tr|K3VPK0|K3VPK0_FUSPC;tr|I1RSM2|I1RSM2_GIBZE;tr|A0A420R313|A0A420R313_FUSOX;tr|A0A2H3T4X8|A0A2H3T4X8_FUSOX","1026-9459_t_tx1;tr|K3VPK0|K3VPK0_FUSPC;tr|I1RSM2|I1RSM2_GIBZE;tr|A0A420R313|A0A420R313_FUSOX;tr|A0A2H3T4X8|A0A2H3T4X8_FUSOX","6;4;4;4;4",3,2,24.7995558415427,24.3513675760676,0.2076622768584,0.787844160931811,-0.448188265475078,0,0,0.103559679389436
"1028-6002_t_tx1","1028-6002_t_tx1","1",3,3,23.5808946994591,25.6241264779138,1,0.0575417570977526,2.04323177845465,0,0,1.24001688060685
"1028-6506_t_tx1;tr|A0A420NRS6|A0A420NRS6_FUSOX;tr|A0A2H3SV62|A0A2H3SV62_FUSOX;tr|K3W3A5|K3W3A5_FUSPC;tr|I1RD38|I1RD38_GIBZE;tr|A0A420TCC0|A0A420TCC0_FUSOX;tr|A0A420QXF2|A0A420QXF2_FUSOX","1028-6506_t_tx1;tr|A0A420NRS6|A0A420NRS6_FUSOX;tr|A0A2H3SV62|A0A2H3SV62_FUSOX;tr|K3W3A5|K3W3A5_FUSPC;tr|I1RD38|I1RD38_GIBZE;tr|A0A420TCC0|A0A420TCC0_FUSOX;tr|A0A420QXF2|A0A420QXF2_FUSOX","12;11;11;10;10;10;10",3,3,27.4042025551914,28.1801098334574,1,0.1123472434198,0.775907278265993,0,0,0.949437579072683
"1028-6510_t_tx1;tr|A0A2H3SV09|A0A2H3SV09_FUSOX;tr|I1RD35|I1RD35_GIBZE","1028-6510_t_tx1;tr|A0A2H3SV09|A0A2H3SV09_FUSOX;tr|I1RD35|I1RD35_GIBZE;tr|K3W0W3|K3W0W3_FUSPC","17;15;9;8",3,3,23.5417807084284,27.5352482938529,1,0.116543338180327,3.99346758542452,0,0,0.933512546460966
"1028-6514_t_tx1;tr|A0A2H3TEW3|A0A2H3TEW3_FUSOX;tr|K3W0W2|K3W0W2_FUSPC;tr|A0A1C3YIS7|A0A1C3YIS7_GIBZE","1028-6514_t_tx1;tr|A0A2H3TEW3|A0A2H3TEW3_FUSOX;tr|K3W0W2|K3W0W2_FUSPC;tr|A0A1C3YIS7|A0A1C3YIS7_GIBZE","4;0;2;2",3,3,30.6083634378764,30.5340588748923,1,0.695225865300186,-0.0743045629840928,0,0,0.157874078693768
"1028-6519_t_tx1;tr|A0A420TCA5|A0A420TCA5_FUSOX;tr|A0A420S396|A0A420S396_FUSOX;tr|A0A420NRT8|A0A420NRT8_FUSOX;tr|A0A2H3SUZ8|A0A2H3SUZ8_FUSOX","1028-6519_t_tx1;tr|A0A420TCA5|A0A420TCA5_FUSOX;tr|A0A420S396|A0A420S396_FUSOX;tr|A0A420NRT8|A0A420NRT8_FUSOX;tr|A0A2H3SUZ8|A0A2H3SUZ8_FUSOX","4;2;2;2;2",3,3,23.7535205513167,25.264803741305,1,0.013051489551156,1.51128318998836,1,0,1.8843399199785
"1028-6522_t_tx1","1028-6522_t_tx1;tr|A0A420S3P7|A0A420S3P7_FUSOX;tr|A0A2H3T3N3|A0A2H3T3N3_FUSOX;tr|K3UR49|K3UR49_FUSPC;tr|I1RCZ8|I1RCZ8_GIBZE","24;9;9;2;2",3,3,28.6868801134313,30.0015343317419,1,0.00244753891933192,1.31465421831065,1,0,2.61127039357316
"1030-1096_t_tx1","1030-1096_t_tx1;tr|A0A420T189|A0A420T189_FUSOX;tr|A0A420NYR4|A0A420NYR4_FUSOX;tr|A0A420N2X8|A0A420N2X8_FUSOX;tr|A0A2H3SRI4|A0A2H3SRI4_FUSOX;tr|K3UM56|K3UM56_FUSPC;tr|I1RJ42|I1RJ42_GIBZE","15;7;7;7;7;2;2",1,3,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1031-17013_t_tx1;tr|A0A2H3T7R7|A0A2H3T7R7_FUSOX","1031-17013_t_tx1;tr|A0A2H3T7R7|A0A2H3T7R7_FUSOX;tr|K3UE86|K3UE86_FUSPC;tr|I1S4R0|I1S4R0_GIBZE","12;6;5;5",3,3,25.8701598676685,27.0828934247267,1,0.0832343294200301,1.21273355705816,0,0,1.07969751502309
"1031-17014_t_tx1;tr|A0A420SX24|A0A420SX24_FUSOX;tr|A0A2H3SS46|A0A2H3SS46_FUSOX;tr|K3VY17|K3VY17_FUSPC;tr|I1RBA4|I1RBA4_GIBZE","1031-17014_t_tx1;tr|A0A420SX24|A0A420SX24_FUSOX;tr|A0A2H3SS46|A0A2H3SS46_FUSOX;tr|K3VY17|K3VY17_FUSPC;tr|I1RBA4|I1RBA4_GIBZE","10;7;7;6;6",3,3,26.1007975686093,25.9439540105947,1,0.801486731501148,-0.156843558014522,0,0,0.0961036629337074
"1033-18282_t_tx1;tr|A0A420RJ10|A0A420RJ10_FUSOX;tr|A0A420QHE7|A0A420QHE7_FUSOX;tr|V6RCJ5|V6RCJ5_GIBZE","1033-18282_t_tx1;tr|A0A420RJ10|A0A420RJ10_FUSOX;tr|A0A420QHE7|A0A420QHE7_FUSOX;tr|V6RCJ5|V6RCJ5_GIBZE;tr|A0A420MLY7|A0A420MLY7_FUSOX;tr|A0A2H3TBW8|A0A2H3TBW8_FUSOX;tr|K3USX3|K3USX3_FUSPC;REV__1183-13480_t_tx1","20;10;10;10;9;9;9;1",3,3,27.3732843230242,27.5246555295174,1,0.781767812240091,0.151371206493238,0,0,0.106922214761136
"1033-18283_t_tx1;tr|A0A2H3TK54|A0A2H3TK54_FUSOX;tr|A0A420RIZ0|A0A420RIZ0_FUSOX;tr|A0A420QHF6|A0A420QHF6_FUSOX;tr|A0A420MLW9|A0A420MLW9_FUSOX;tr|A0A420QWD6|A0A420QWD6_FUSOX","1033-18283_t_tx1;tr|A0A2H3TK54|A0A2H3TK54_FUSOX;tr|A0A420RIZ0|A0A420RIZ0_FUSOX;tr|A0A420QHF6|A0A420QHF6_FUSOX;tr|A0A420MLW9|A0A420MLW9_FUSOX;tr|A0A420QWD6|A0A420QWD6_FUSOX;tr|K3VP83|K3VP83_FUSPC;tr|A0A1C3YK00|A0A1C3YK00_GIBZE","3;2;2;2;2;2;1;1",2,3,21.866838928453,23.3436685250945,0.2076622768584,0.00659262008918543,1.47682959664155,1,0,2.18094195048477
"1034-11875_t_tx3","1034-11875_t_tx3;tr|K3VNF8|K3VNF8_FUSPC;tr|I1RXV3|I1RXV3_GIBZE","2;1;1",3,3,22.9827063627641,24.5589936505347,1,0.0245277981877022,1.57628728777064,1,0,1.61034143580705
"1034-17604_t_tx1","1034-17604_t_tx1;tr|K3V8Q7|K3V8Q7_FUSPC;tr|I1RCM8|I1RCM8_GIBZE;tr|A0A420MP71|A0A420MP71_FUSOX;tr|A0A2H3T5Z0|A0A2H3T5Z0_FUSOX","5;2;2;2;2",2,3,22.123644121379,23.8628522982784,0.2076622768584,0.273768057958068,1.73920817689943,0,0,0.562617224798804
"1034-17605_t_tx1;tr|A0A2H3TEC6|A0A2H3TEC6_FUSOX;tr|A0A420NGG6|A0A420NGG6_FUSOX;tr|A0A420MP63|A0A420MP63_FUSOX","1034-17605_t_tx1;tr|A0A2H3TEC6|A0A2H3TEC6_FUSOX;tr|A0A420NGG6|A0A420NGG6_FUSOX;tr|A0A420MP63|A0A420MP63_FUSOX;tr|K3V562|K3V562_FUSPC;tr|I1RCM7|I1RCM7_GIBZE","4;3;3;3;1;1",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"1034-17610_t_tx1;tr|A0A420RCK9|A0A420RCK9_FUSOX;tr|A0A420MPE8|A0A420MPE8_FUSOX;tr|A0A2H3SUF1|A0A2H3SUF1_FUSOX","1034-17610_t_tx1;tr|A0A420RCK9|A0A420RCK9_FUSOX;tr|A0A420MPE8|A0A420MPE8_FUSOX;tr|A0A2H3SUF1|A0A2H3SUF1_FUSOX;tr|I1RCM3|I1RCM3_GIBZE;tr|K3UV67|K3UV67_FUSPC","17;11;11;11;2;2",3,3,28.1492131471011,25.8823567353565,1,0.00192885604063208,-2.26685641174461,-1,0,2.71470018453453
"1034-3500_t_tx1;tr|A0A420QDE7|A0A420QDE7_FUSOX;tr|A0A2H3TC79|A0A2H3TC79_FUSOX","1034-3500_t_tx1;tr|A0A420QDE7|A0A420QDE7_FUSOX;tr|A0A2H3TC79|A0A2H3TC79_FUSOX;tr|A0A420R2U5|A0A420R2U5_FUSOX;tr|K3VZK3|K3VZK3_FUSPC;tr|I1RMV5|I1RMV5_GIBZE","8;4;4;2;2;2",3,2,24.477059447777,24.2114440147435,0.2076622768584,0.833798068108464,-0.265615433033428,0,0,0.0789391154591884
"1034-3506_t_tx1;tr|A0A420NG57|A0A420NG57_FUSOX;tr|A0A2H3THR3|A0A2H3THR3_FUSOX;tr|A0A420T647|A0A420T647_FUSOX;tr|A0A420R2M6|A0A420R2M6_FUSOX;tr|K3UKI5|K3UKI5_FUSPC","1034-3506_t_tx1;tr|A0A420NG57|A0A420NG57_FUSOX;tr|A0A2H3THR3|A0A2H3THR3_FUSOX;tr|A0A420T647|A0A420T647_FUSOX;tr|A0A420R2M6|A0A420R2M6_FUSOX;tr|K3UKI5|K3UKI5_FUSPC;tr|I1RMU9|I1RMU9_GIBZE","15;11;11;9;9;9;7",3,3,26.7651849003007,23.8147157228381,1,0.0179356028195068,-2.95046917746261,-1,0,1.74628402201083
"1038-16845_t_tx1;tr|K3VKU4|K3VKU4_FUSPC;tr|A0A420Q7V5|A0A420Q7V5_FUSOX;tr|A0A2H3TDN7|A0A2H3TDN7_FUSOX","1038-16845_t_tx1;tr|K3VKU4|K3VKU4_FUSPC;tr|A0A420Q7V5|A0A420Q7V5_FUSOX;tr|A0A2H3TDN7|A0A2H3TDN7_FUSOX;tr|A0A1C3YIG7|A0A1C3YIG7_GIBZE;tr|A0A420Q7I7|A0A420Q7I7_FUSOX","11;6;6;6;5;4",3,3,26.0651843444277,27.0921343534367,1,0.0491826127586827,1.02695000900907,1,0,1.30818840368722
"1038-8112_t_tx1","1038-8112_t_tx1","2",2,2,25.3713321916415,24.1155933166999,NA,0.100330889820818,-1.25573887494155,0,0,0.998565336038686
"1038-8113_t_tx1","1038-8113_t_tx1","10",3,3,26.1545489280084,26.5193619391963,1,0.83777384385817,0.364813011187884,0,0,0.0768732028735695
"1039-12513_t_tx1","1039-12513_t_tx1","3",3,3,23.9782531600268,24.7320136585787,1,0.163304826602796,0.753760498551951,0,0,0.787000979158105
"1040-17162_t_tx1","1040-17162_t_tx1","17",3,3,29.7948585343629,27.8603754552899,1,0.0253390442597798,-1.93448307907299,-1,0,1.59620976989976
"1041-11250_t_tx1;tr|A0A420NG25|A0A420NG25_FUSOX","1041-11250_t_tx1;tr|A0A420NG25|A0A420NG25_FUSOX","5;3",3,2,23.4373210183655,23.6424672972961,0.2076622768584,0.707198558194286,0.205146278930634,0,0,0.150458633414813
"1041-14926_t_tx1","1041-14926_t_tx1","2",2,3,22.5655798737844,22.395516475069,0.2076622768584,0.512811510728446,-0.170063398715389,0,0,0.290042235069307
"1041-17267_t_tx1;tr|A0A420R6Z2|A0A420R6Z2_FUSOX;tr|A0A420NR92|A0A420NR92_FUSOX;tr|A0A420N819|A0A420N819_FUSOX;tr|A0A420S9P1|A0A420S9P1_FUSOX;tr|A0A2H3SXP0|A0A2H3SXP0_FUSOX","1041-17267_t_tx1;tr|A0A420R6Z2|A0A420R6Z2_FUSOX;tr|A0A420NR92|A0A420NR92_FUSOX;tr|A0A420N819|A0A420N819_FUSOX;tr|A0A420S9P1|A0A420S9P1_FUSOX;tr|A0A2H3SXP0|A0A2H3SXP0_FUSOX","30;24;24;24;23;22",3,3,29.5042365913515,28.2143593304687,1,0.0301593513158721,-1.28987726088283,-1,0,1.52057800374944
"1041-17269_t_tx1;tr|K3W3H4|K3W3H4_FUSPC;tr|I1RCD7|I1RCD7_GIBZE","1041-17269_t_tx1;tr|K3W3H4|K3W3H4_FUSPC;tr|I1RCD7|I1RCD7_GIBZE;tr|A0A420R709|A0A420R709_FUSOX;tr|A0A2H3SUA3|A0A2H3SUA3_FUSOX","7;5;5;1;1",3,3,27.7448615526401,28.7359343452096,1,0.0199699832694396,0.991072792569529,1,0,1.69962229897472
"1041-17270_t_tx1;tr|A0A2H3SU46|A0A2H3SU46_FUSOX;tr|A0A420S9F1|A0A420S9F1_FUSOX;tr|A0A420NR99|A0A420NR99_FUSOX","1041-17270_t_tx1;tr|A0A2H3SU46|A0A2H3SU46_FUSOX;tr|A0A420S9F1|A0A420S9F1_FUSOX;tr|A0A420NR99|A0A420NR99_FUSOX;tr|I1S4Z7|I1S4Z7_GIBZE;tr|K3V2C6|K3V2C6_FUSPC","50;38;38;38;21;20",3,3,31.9294162408765,32.3917755461191,1,0.00285464790977155,0.462359305242611,1,0,2.54444744968535
"1041-17272_t_tx1","1041-17272_t_tx1;tr|A0A420P7M6|A0A420P7M6_FUSOX;tr|A0A2H3T5M5|A0A2H3T5M5_FUSOX;tr|A0A420S9H0|A0A420S9H0_FUSOX;tr|K3VEF9|K3VEF9_FUSPC;sp|Q4ING3|CCPR_GIBZE","27;13;13;12;10;10",3,3,29.9575042769851,30.5047512423922,1,0.500550078911839,0.547246965407133,0,0,0.300552465822892
"1041-17273_t_tx1;tr|A0A2H3TE21|A0A2H3TE21_FUSOX","1041-17273_t_tx1;tr|A0A2H3TE21|A0A2H3TE21_FUSOX;tr|K3VZD5|K3VZD5_FUSPC;tr|I1RCD6|I1RCD6_GIBZE","12;7;4;4",3,3,25.8557452599152,25.9215815007846,1,0.931586395050149,0.0658362408694231,0,0,0.0307768625566262
"1041-17276_t_tx1;tr|A0A2H3TAL6|A0A2H3TAL6_FUSOX;tr|K3VGU9|K3VGU9_FUSPC","1041-17276_t_tx1;tr|A0A2H3TAL6|A0A2H3TAL6_FUSOX;tr|K3VGU9|K3VGU9_FUSPC","7;0;0",3,3,32.1923317689732,32.8358931849437,1,0.057797971270144,0.643561415970559,0,0,1.23808740520654
"10431-10431_t_tx1;tr|A0A420QQN2|A0A420QQN2_FUSOX;tr|A0A420MJF3|A0A420MJF3_FUSOX;tr|A0A2H3TP11|A0A2H3TP11_FUSOX","10431-10431_t_tx1;tr|A0A420QQN2|A0A420QQN2_FUSOX;tr|A0A420MJF3|A0A420MJF3_FUSOX;tr|A0A2H3TP11|A0A2H3TP11_FUSOX;tr|K3VWQ0|K3VWQ0_FUSPC;tr|I1RKE7|I1RKE7_GIBZE","8;5;5;5;3;3",3,3,24.5356749336407,23.0247866232815,1,0.0475318916452183,-1.51088831035923,-1,0,1.32301490157454
"10439-10439_t_tx1","10439-10439_t_tx1;tr|A0A420U5T6|A0A420U5T6_FUSOX;tr|A0A420U627|A0A420U627_FUSOX;tr|A0A420MJP8|A0A420MJP8_FUSOX;tr|A0A420MJL6|A0A420MJL6_FUSOX;tr|A0A420R1I8|A0A420R1I8_FUSOX;tr|A0A420QQF3|A0A420QQF3_FUSOX;tr|A0A2H3U1P0|A0A2H3U1P0_FUSOX;tr|A0A420QQC9|A0A420QQC9_FUSOX;tr|K3U8V3|K3U8V3_FUSPC;tr|A0A1C3YND3|A0A1C3YND3_GIBZE","3;1;1;1;1;1;1;1;1;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"10442-10442_t_tx1;tr|A0A420U541|A0A420U541_FUSOX;tr|A0A420QQD0|A0A420QQD0_FUSOX;tr|A0A420QEV1|A0A420QEV1_FUSOX;tr|A0A420MJI1|A0A420MJI1_FUSOX;tr|A0A2H3U5U6|A0A2H3U5U6_FUSOX","10442-10442_t_tx1;tr|A0A420U541|A0A420U541_FUSOX;tr|A0A420QQD0|A0A420QQD0_FUSOX;tr|A0A420QEV1|A0A420QEV1_FUSOX;tr|A0A420MJI1|A0A420MJI1_FUSOX;tr|A0A2H3U5U6|A0A2H3U5U6_FUSOX;tr|K3VXN8|K3VXN8_FUSPC;tr|A0A1C3YN81|A0A1C3YN81_GIBZE","10;7;7;7;7;7;3;3",3,3,24.7853147484912,25.6982854912321,1,0.167223350607244,0.912970742740892,0,0,0.776703078979486
"10443-10443_t_tx1;tr|A0A2H3TXC1|A0A2H3TXC1_FUSOX;tr|A0A420U5A9|A0A420U5A9_FUSOX;tr|A0A420QEW6|A0A420QEW6_FUSOX;tr|K3UCP0|K3UCP0_FUSPC;tr|A0A1C3YN78|A0A1C3YN78_GIBZE;tr|A0A420MJH9|A0A420MJH9_FUSOX","10443-10443_t_tx1;tr|A0A2H3TXC1|A0A2H3TXC1_FUSOX;tr|A0A420U5A9|A0A420U5A9_FUSOX;tr|A0A420QEW6|A0A420QEW6_FUSOX;tr|K3UCP0|K3UCP0_FUSPC;tr|A0A1C3YN78|A0A1C3YN78_GIBZE;tr|A0A420MJH9|A0A420MJH9_FUSOX","20;15;14;14;13;12;11",3,3,26.3160369174541,26.9454399573209,1,0.538570124739983,0.629403039866769,0,0,0.268757741196372
"1047-16389_t_tx1","1047-16389_t_tx1;tr|K3V7R5|K3V7R5_FUSPC;tr|I1RWX9|I1RWX9_GIBZE;tr|A0A2H3TEG0|A0A2H3TEG0_FUSOX;tr|A0A420P3U8|A0A420P3U8_FUSOX;tr|A0A420RP57|A0A420RP57_FUSOX","5;2;2;2;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1047-16392_t_tx1","1047-16392_t_tx1;tr|A0A420R018|A0A420R018_FUSOX;tr|A0A2H3TN15|A0A2H3TN15_FUSOX;tr|K3U9D3|K3U9D3_FUSPC;sp|Q4I1T9|EFR3_GIBZE","4;1;1;1;1",1,3,NA,NA,0.05067190234699,NA,NA,0,0,NA
"1051-16406_t_tx1;tr|A0A420SQS3|A0A420SQS3_FUSOX;tr|A0A420R7S6|A0A420R7S6_FUSOX;tr|A0A420PA23|A0A420PA23_FUSOX;tr|A0A420MMI5|A0A420MMI5_FUSOX;tr|A0A2H3TKH9|A0A2H3TKH9_FUSOX","1051-16406_t_tx1;tr|A0A420SQS3|A0A420SQS3_FUSOX;tr|A0A420R7S6|A0A420R7S6_FUSOX;tr|A0A420PA23|A0A420PA23_FUSOX;tr|A0A420MMI5|A0A420MMI5_FUSOX;tr|A0A2H3TKH9|A0A2H3TKH9_FUSOX;tr|K3VPJ7|K3VPJ7_FUSPC;tr|I1RPK1|I1RPK1_GIBZE","13;11;11;11;11;11;4;4",3,3,25.9934929736512,24.8157668630696,1,0.190535171503263,-1.1777261105816,0,0,0.720024844765847
"1051-16407_t_tx1;tr|A0A2H3TC93|A0A2H3TC93_FUSOX;tr|A0A420SQX5|A0A420SQX5_FUSOX;tr|A0A420R7F2|A0A420R7F2_FUSOX","1051-16407_t_tx1;tr|A0A2H3TC93|A0A2H3TC93_FUSOX;tr|A0A420SQX5|A0A420SQX5_FUSOX;tr|A0A420R7F2|A0A420R7F2_FUSOX;tr|K3W207|K3W207_FUSPC;tr|I1RPK0|I1RPK0_GIBZE","15;13;13;13;6;6",3,3,31.5482150347071,30.9941628712228,1,0.163955770210614,-0.554052163484307,0,0,0.785273294294822
"1051-16414_t_tx1;tr|A0A420SQZ7|A0A420SQZ7_FUSOX;tr|A0A420MMI7|A0A420MMI7_FUSOX;tr|A0A2H3T0Y7|A0A2H3T0Y7_FUSOX","1051-16414_t_tx1;tr|A0A420SQZ7|A0A420SQZ7_FUSOX;tr|A0A420MMI7|A0A420MMI7_FUSOX;tr|A0A2H3T0Y7|A0A2H3T0Y7_FUSOX;tr|I1RPJ4|I1RPJ4_GIBZE;tr|K3UW39|K3UW39_FUSPC","8;6;6;6;2;1",3,3,24.761315072246,26.0697774498057,1,0.137545325200639,1.30846237755972,0,0,0.861554165536509
"1051-16415_t_tx1;tr|K3VNV7|K3VNV7_FUSPC;tr|I1S7M3|I1S7M3_GIBZE;tr|A0A2H3TKJ1|A0A2H3TKJ1_FUSOX","1051-16415_t_tx1;tr|K3VNV7|K3VNV7_FUSPC;tr|I1S7M3|I1S7M3_GIBZE;tr|A0A2H3TKJ1|A0A2H3TKJ1_FUSOX","10;10;10;10",3,3,27.5640823267321,26.8401132880318,1,0.011691794431563,-0.72396903870029,-1,0,1.93211882913591
"1051-16418_t_tx1;tr|A0A420R7Z2|A0A420R7Z2_FUSOX;tr|A0A420SR76|A0A420SR76_FUSOX;tr|A0A420MMF3|A0A420MMF3_FUSOX;tr|A0A2H3T0X4|A0A2H3T0X4_FUSOX","1051-16418_t_tx1;tr|A0A420R7Z2|A0A420R7Z2_FUSOX;tr|A0A420SR76|A0A420SR76_FUSOX;tr|A0A420MMF3|A0A420MMF3_FUSOX;tr|A0A2H3T0X4|A0A2H3T0X4_FUSOX;tr|K3W209|K3W209_FUSPC;tr|A0A098DY09|A0A098DY09_GIBZE","17;12;12;12;12;7;7",3,3,26.4216294103981,26.3174210426059,1,0.803798200967456,-0.104208367792154,0,0,0.0948529701653586
"1051-9009_t_tx1","1051-9009_t_tx1;tr|A0A420R9U4|A0A420R9U4_FUSOX;tr|A0A2H3TMM5|A0A2H3TMM5_FUSOX;tr|K3VJI3|K3VJI3_FUSPC;tr|I1RJA8|I1RJA8_GIBZE;tr|A0A420T2Z5|A0A420T2Z5_FUSOX;tr|A0A420NJ40|A0A420NJ40_FUSOX","17;7;7;5;4;4;4",3,3,27.4433437921108,27.2009746943922,1,0.645219026364408,-0.242369097718633,0,0,0.190292834520459
"1051-9012_t_tx1;tr|A0A420R9M0|A0A420R9M0_FUSOX;tr|A0A2H3U7B0|A0A2H3U7B0_FUSOX","1051-9012_t_tx1;tr|A0A420R9M0|A0A420R9M0_FUSOX;tr|A0A2H3U7B0|A0A2H3U7B0_FUSOX;tr|I1RJA6|I1RJA6_GIBZE;tr|K3UQC0|K3UQC0_FUSPC;tr|A0A2H3U045|A0A2H3U045_FUSOX","24;14;14;5;4;1",3,3,26.0428168853555,25.4100605593752,1,0.724323841730507,-0.632756325980282,0,0,0.140067219394638
"1051-9018_t_tx1","1051-9018_t_tx1","11",3,3,26.9729634569419,26.1808847076228,1,0.525250049073284,-0.792078749319082,0,0,0.27963389834656
