"Majority.protein.IDs","no_mineral_MPLEx_01","no_mineral_MPLEx_02","no_mineral_MPLEx_03","mineral_MPLEx_01","mineral_MPLEx_02","mineral_MPLEx_03"
"6805-6805_t_tx1;tr|A0A2H3T2W5|A0A2H3T2W5_FUSOX;tr|K3W2T4|K3W2T4_FUSPC;tr|I1RR73|I1RR73_GIBZE",30.9964682391518,30.9201332959427,30.9571014136522,31.1936855603058,30.6468539674838,31.2504981199819
"6811-6811_t_tx1;tr|A0A420SVT2|A0A420SVT2_FUSOX;tr|A0A420NYN7|A0A420NYN7_FUSOX;tr|A0A2H3T2T0|A0A2H3T2T0_FUSOX",25.5390781036462,24.498406501013,25.3555973439916,26.1689817366038,25.8178448968192,25.5245930616997
"6815-6815_t_tx1;tr|A0A2H3T5X6|A0A2H3T5X6_FUSOX",27.9321026004812,29.7494440698148,28.1899142399099,27.5974436541485,26.9997076667742,27.7545675676612
"6824-6824_t_tx1;tr|A0A420QKK2|A0A420QKK2_FUSOX;tr|A0A420NYR3|A0A420NYR3_FUSOX;tr|A0A2H3TIP5|A0A2H3TIP5_FUSOX;tr|A0A420RLZ3|A0A420RLZ3_FUSOX",27.3870822164881,28.48559711625,27.3167677169782,27.0474174409466,28.0451001270875,27.5377581810393
"6832-16813_t_tx1",21.8716440321159,NA,22.7901017203577,23.738927551685,23.6788411378302,25.7746977014379
"6832-16816_t_tx1",21.7019250328502,NA,NA,25.8993291290393,25.1894609665326,23.0074902785468
"6841-1468_t_tx1",26.3021168867519,27.4867113509042,24.3801371075327,27.8748471339927,26.6617070274238,25.4932155223157
"6862-13860_t_tx1",30.7127886506129,30.1164649000814,30.7780957823905,30.8945401981155,31.5163515182019,30.5219577473608
"6870-14158_t_tx1;tr|K3V876|K3V876_FUSPC;tr|I1RBX8|I1RBX8_GIBZE",23.4423162481679,24.0293388004796,23.2660793202271,NA,NA,NA
"6871-18651_t_tx1;tr|A0A2H3T1E6|A0A2H3T1E6_FUSOX",31.0393213179422,31.4905647371656,31.0420171818218,30.143537740809,29.6405187694994,30.8796955250435
"6873-2449_t_tx1;tr|A0A420Q5X6|A0A420Q5X6_FUSOX;tr|A0A2H3TP17|A0A2H3TP17_FUSOX",25.4273738537094,25.1663933958065,25.0642681066477,NA,NA,25.1055993313061
"6873-2451_t_tx1",27.550051104932,28.2846478154543,27.4703648451425,25.4506507326388,24.1226022492521,27.5492504029943
"6896-6471_t_tx1;tr|A0A2H3SNM8|A0A2H3SNM8_FUSOX;tr|A0A420P9D0|A0A420P9D0_FUSOX;tr|K3VSU3|K3VSU3_FUSPC;tr|I1S097|I1S097_GIBZE",27.7939897992129,27.8278906277025,27.6970283567621,27.5742926898979,25.3244660677908,28.1141132230541
"6896-6472_t_tx1;tr|A0A2H3T7T4|A0A2H3T7T4_FUSOX;tr|I1S099|I1S099_GIBZE",30.6000888922083,31.6016254363854,30.5170191316475,29.1373132022366,27.8775387268901,30.4761891595606
"6896-6475_t_tx1",27.2302937057947,27.8620248939743,26.6129010199899,27.5504945673616,28.4032156882013,27.7697500923739
"6896-6476_t_tx1;tr|A0A420R6F1|A0A420R6F1_FUSOX;tr|A0A2H3SMV6|A0A2H3SMV6_FUSOX",25.8279910612355,26.2154751682438,26.0944339310556,25.7847549011514,21.8170443117849,25.4769258197465
"6899-3697_t_tx1;tr|K3W2R1|K3W2R1_FUSPC;tr|A0A420Q4S9|A0A420Q4S9_FUSOX;tr|A0A2H3T354|A0A2H3T354_FUSOX;tr|A0A1C3YKN8|A0A1C3YKN8_GIBZE",24.1912353775671,24.0542037592641,23.7771500014541,NA,NA,23.4095618347087
"tr|A0A2H3TEL8|A0A2H3TEL8_FUSOX;6899-3699_t_tx1;tr|K3VUW9|K3VUW9_FUSPC;tr|I1RRH6|I1RRH6_GIBZE",27.0934594908208,27.5777358384357,25.7684984900787,NA,NA,25.7413486754331
"6900-18711_t_tx1;tr|A0A420TKF9|A0A420TKF9_FUSOX;tr|A0A420NAJ6|A0A420NAJ6_FUSOX;tr|A0A2H3TP50|A0A2H3TP50_FUSOX",27.3946290255414,NA,22.6823503945288,31.1428822208849,31.4142973648609,NA
"6917-8458_t_tx1;tr|A0A2H3SRQ8|A0A2H3SRQ8_FUSOX;tr|K3VID9|K3VID9_FUSPC;tr|I1R9N8|I1R9N8_GIBZE",24.5806518026588,25.1540428971146,23.8887721445891,23.096427233949,NA,24.7999599950113
"6917-8459_t_tx1",27.1770375904688,27.5230452817807,26.3057726071863,27.1346480045747,25.5546798135663,26.9163029213529
"6917-8462_t_tx1;tr|A0A420PEU9|A0A420PEU9_FUSOX;tr|A0A2H3SQU5|A0A2H3SQU5_FUSOX",23.9802524856038,24.5818381148071,23.6188904868905,NA,NA,23.9618085300557
"tr|A0A2H3TKM5|A0A2H3TKM5_FUSOX;6938-1862_t_tx1;tr|K3VI55|K3VI55_FUSPC;tr|I1RZ12|I1RZ12_GIBZE",23.8242879567756,24.2653369058687,24.8842843603878,23.0898527811034,NA,24.7601875041941
"6938-1870_t_tx1",26.4922119065122,28.0898046237689,28.471945419059,31.0625266551438,29.9430971392586,29.1231224507512
"tr|A0A420SFY0|A0A420SFY0_FUSOX;tr|A0A420PE33|A0A420PE33_FUSOX;tr|A0A420NFR5|A0A420NFR5_FUSOX;tr|A0A2H3SZI3|A0A2H3SZI3_FUSOX;6971-12691_t_tx1",23.0773530580962,22.4878883211375,22.7573773415344,NA,NA,NA
"6971-12692_t_tx1",32.792766350607,33.5355057542089,32.5032050508165,30.2281563789282,29.9739791499627,33.0497809208088
"6971-12693_t_tx1;tr|A0A420NFQ4|A0A420NFQ4_FUSOX;tr|A0A2H3TAV4|A0A2H3TAV4_FUSOX",23.5583837590743,23.2942071964425,22.9511694831238,24.4025100839892,NA,24.7093526598308
"6971-12695_t_tx1;tr|A0A420SG46|A0A420SG46_FUSOX;tr|A0A420NFU0|A0A420NFU0_FUSOX;tr|A0A2H3SZH1|A0A2H3SZH1_FUSOX;tr|A0A1C3YK61|A0A1C3YK61_GIBZE",24.8498902762256,25.160899607089,23.757239079515,26.1445651158344,26.1750283447964,24.8318274212624
"tr|A0A2H3T2R5|A0A2H3T2R5_FUSOX;6971-12697_t_tx1;tr|I1RQN9|I1RQN9_GIBZE;tr|L7XHV7|L7XHV7_FUSOX",27.5589809187249,26.874787056368,27.447838879441,26.673901439288,25.9823058437633,26.7533371366984
"6979-3561_t_tx1;tr|A0A420Q071|A0A420Q071_FUSOX;tr|A0A420N247|A0A420N247_FUSOX;tr|A0A2H3TVK1|A0A2H3TVK1_FUSOX",23.6281716151968,23.8267848831215,22.6135999918316,NA,NA,NA
"6979-3564_t_tx1;tr|A0A420N2A2|A0A420N2A2_FUSOX;tr|A0A2H3TRP7|A0A2H3TRP7_FUSOX",26.1934073040806,24.8446490606346,25.5969777292363,NA,NA,25.0703181051744
"6979-3566_t_tx1",24.4990740449182,25.1779494233019,23.6328842584175,25.0221052252684,23.0647550490977,25.8992735628914
"6983-3154_t_tx1",NA,22.881107891908,NA,23.4695801024747,24.8731242620281,22.6235646205548
"7007-3044_t_tx1;tr|K3W131|K3W131_FUSPC",26.82756630712,26.2002247541782,24.9939598047882,NA,NA,23.3967669671673
"7007-3046_t_tx1",NA,22.2075341810407,23.0987343942349,23.2257777859462,NA,23.1250138527299
"7015-13734_t_tx1;tr|A0A420U263|A0A420U263_FUSOX;tr|A0A420S970|A0A420S970_FUSOX;tr|A0A420PH96|A0A420PH96_FUSOX;tr|A0A2H3TTK1|A0A2H3TTK1_FUSOX",27.75919565793,27.743779888444,27.3597467565684,25.7946226447775,21.5690841119626,27.0454610356987
"7015-13735_t_tx1;tr|A0A2H3U1W8|A0A2H3U1W8_FUSOX;tr|K3VJV1|K3VJV1_FUSPC;tr|A0A0E0SID1|A0A0E0SID1_GIBZE",31.6747984393758,31.9356430464558,31.9146310543988,31.5203102081034,31.606351537597,31.8323048884038
"tr|A0A420PH97|A0A420PH97_FUSOX;tr|A0A420NF81|A0A420NF81_FUSOX;tr|A0A2H3THS9|A0A2H3THS9_FUSOX;7015-13737_t_tx1",23.9294990222431,23.1378011974964,22.2215746618578,24.4654068510986,23.175901571669,23.9876570412434
"7015-13741_t_tx1;tr|A0A2H3THK5|A0A2H3THK5_FUSOX",30.8805891373963,30.8246998838275,31.0329441576417,31.4111475160143,31.026072696716,31.1645859595493
"7015-13742_t_tx1;tr|A0A420NFH2|A0A420NFH2_FUSOX;tr|A0A2H3THL4|A0A2H3THL4_FUSOX",28.1523060706958,26.8122944552853,28.3290291513646,27.3308555530171,26.2187973023975,28.8567384636225
"tr|A0A420S839|A0A420S839_FUSOX;tr|K3W062|K3W062_FUSPC;tr|I1RNN6|I1RNN6_GIBZE;tr|A0A420NF98|A0A420NF98_FUSOX;tr|A0A2H3TQX3|A0A2H3TQX3_FUSOX;7015-13743_t_tx1",21.5488985053839,NA,NA,24.1189041404905,24.1745500769183,22.5456068213911
"7015-13745_t_tx1;tr|A0A420S7X0|A0A420S7X0_FUSOX;tr|A0A420PHB3|A0A420PHB3_FUSOX;tr|A0A2H3U1V7|A0A2H3U1V7_FUSOX;tr|A0A420NF91|A0A420NF91_FUSOX;tr|K3VJV6|K3VJV6_FUSPC;tr|A0A1C3YJU5|A0A1C3YJU5_GIBZE",24.392213552008,25.2817529335891,25.0856787374311,NA,NA,25.0969764615182
"7015-13747_t_tx1;tr|K3W063|K3W063_FUSPC;tr|I1RNP1|I1RNP1_GIBZE;tr|A0A2H3THS7|A0A2H3THS7_FUSOX",25.7105660263695,24.5796019556806,25.5497428315296,25.6928673948942,25.5956974637449,25.1400383084411
"7023-4787_t_tx1",26.7926303478064,28.7283695331894,24.7915336490344,22.2986091144186,24.0058682423267,25.7618102504616
"7023-4791_t_tx1",23.0704290636414,NA,23.1539086854893,24.0680806540688,24.8669804324116,23.1712163814558
"7023-4792_t_tx1",25.9384927226956,27.9176125830061,25.4737346453102,24.0593153442007,NA,26.2187547014744
"7061-353_t_tx1;tr|K3W2W0|K3W2W0_FUSPC;tr|I1RBL9|I1RBL9_GIBZE;tr|A0A420T9I8|A0A420T9I8_FUSOX;tr|A0A420Q830|A0A420Q830_FUSOX;tr|A0A420MV76|A0A420MV76_FUSOX;tr|A0A2H3T8F6|A0A2H3T8F6_FUSOX",24.4292647190612,25.0534734656312,24.6210346959166,23.3892089831769,23.0397915661451,23.8722134432826
"7061-355_t_tx1",26.5463453436457,26.6134417259448,26.4331359356056,27.1041136364266,26.1158091851165,26.2966780643593
"7061-356_t_tx1;tr|K3VRX9|K3VRX9_FUSPC;tr|A0A420Q7R1|A0A420Q7R1_FUSOX;tr|A0A420Q7U8|A0A420Q7U8_FUSOX;tr|A0A2H3SRZ6|A0A2H3SRZ6_FUSOX;tr|A0A420MV63|A0A420MV63_FUSOX;tr|A0A420MV51|A0A420MV51_FUSOX;tr|A0A0E0RP23|A0A0E0RP23_GIBZE",26.9015713137305,25.3577713847307,26.6896935526964,NA,22.7391126177305,26.0993353906444
"7073-7073_t_tx1;tr|A0A420P9L2|A0A420P9L2_FUSOX;tr|A0A420TD98|A0A420TD98_FUSOX;tr|A0A420MF89|A0A420MF89_FUSOX;tr|A0A2H3SIY1|A0A2H3SIY1_FUSOX",28.7507261639765,30.8397272777568,27.4253907478703,24.438930402816,NA,27.0789829663015
"7085-13307_t_tx1;tr|A0A420MRB7|A0A420MRB7_FUSOX;tr|A0A2H3U4N5|A0A2H3U4N5_FUSOX",27.9597013721435,22.642026594482,28.9301031347077,25.3955627111661,23.6190943592492,28.0912382294309
"7085-13312_t_tx1;tr|A0A420MR97|A0A420MR97_FUSOX",24.8583706087613,22.099291120207,26.170668309707,22.750064614879,23.0289108889882,24.5175199028214
"7085-13313_t_tx1",22.0547879834677,NA,23.8603468760611,22.0482374564727,21.9994304514703,22.5592171242514
"7085-13319_t_tx1",27.2566953174008,27.2601892962634,25.9074885525398,25.3776413034652,25.2615476270815,28.1029247659215
"711-711_t_tx1",32.4935024406935,31.9657787644291,32.5786814842032,32.1474571906234,32.8467315350179,32.8721818593989
"7161-14931_t_tx1;tr|A0A125RJV8|A0A125RJV8_9HYPO;tr|A0A420TSX7|A0A420TSX7_FUSOX;tr|A0A420P3V6|A0A420P3V6_FUSOX;tr|A0A2C8CZ72|A0A2C8CZ72_FUSOX;tr|K3V465|K3V465_FUSPC;tr|A0A1L1YQQ1|A0A1L1YQQ1_FUSOX;tr|I1RWX5|I1RWX5_GIBZE;tr|A0A0B5AAT2|A0A0B5AAT2_FUSOX;tr|A0A2S1GUV0|A0A2S1GUV0_FUSOX;tr|A0A290U1L2|A0A290U1L2_FUSOX;tr|A0A0S3CUW0|A0A0S3CUW0_FUSOX;tr|T1W2X5|T1W2X5_FUSOX;tr|A0A188XML3|A0A188XML3_FUSOX;tr|A0A2P1CL97|A0A2P1CL97_FUSOX;tr|G8E7T0|G8E7T0_FUSOX",33.4130855347317,33.4331131089831,33.5503164826119,32.537330412413,32.2570709220269,32.4633836726734
"7167-5012_t_tx1;tr|A0A2H3TU35|A0A2H3TU35_FUSOX",27.2984178302021,27.4259402105918,27.9037615226522,27.1988982318886,27.4260314411129,26.1681447403711
"7167-5016_t_tx1;tr|A0A420T6A8|A0A420T6A8_FUSOX;tr|A0A420NKA1|A0A420NKA1_FUSOX;tr|A0A2H3T9I6|A0A2H3T9I6_FUSOX;tr|K3W370|K3W370_FUSPC;tr|A0A1C3YLJ4|A0A1C3YLJ4_GIBZE",30.6967679098409,30.5038433612121,30.7480800159644,27.3699822343045,25.4945379672539,28.7882891636005
"7167-5017_t_tx1;tr|I1S9S4|I1S9S4_GIBZE;tr|A0A420NK85|A0A420NK85_FUSOX;tr|A0A420T6B0|A0A420T6B0_FUSOX;tr|A0A2H3TCK3|A0A2H3TCK3_FUSOX",22.4562677097315,22.695102125667,22.748863387439,NA,NA,NA
"7167-5021_t_tx1;tr|A0A2H3TA08|A0A2H3TA08_FUSOX;tr|I1RYU6|I1RYU6_GIBZE",27.8539194361727,28.5576536865868,27.714224826061,27.2824366381413,26.8481104996253,26.0943092659308
"7169-13134_t_tx1;tr|A0A420SC50|A0A420SC50_FUSOX;tr|A0A420Q3D7|A0A420Q3D7_FUSOX;tr|A0A420PPL6|A0A420PPL6_FUSOX;tr|A0A2H3TBN1|A0A2H3TBN1_FUSOX",23.4596889127912,23.4306788913844,22.4833123351722,24.0196662675477,23.65024968279,22.5311473886282
"7184-3993_t_tx1",28.7686071608913,28.9029615916364,28.8324252593858,29.585739216549,29.9837261239854,28.8795426620938
"tr|A0A420RER0|A0A420RER0_FUSOX;tr|A0A420NDN9|A0A420NDN9_FUSOX;tr|A0A420NDJ9|A0A420NDJ9_FUSOX;7184-3994_t_tx1;tr|A0A2H3TJH3|A0A2H3TJH3_FUSOX;tr|K3VDV1|K3VDV1_FUSPC;tr|I1RRM8|I1RRM8_GIBZE",23.7518925060137,23.3967362856341,24.084191394429,22.9423653061986,21.8736429259225,NA
"tr|A0A420NDI2|A0A420NDI2_FUSOX;tr|K3VAG6|K3VAG6_FUSPC;tr|I1RRM7|I1RRM7_GIBZE;tr|A0A2H3T6S7|A0A2H3T6S7_FUSOX;7184-3995_t_tx1",NA,21.6981616453192,22.5137828059503,22.7361740508893,NA,22.9003669116385
"7184-3996_t_tx1;tr|A0A420REQ2|A0A420REQ2_FUSOX;tr|A0A420QYZ9|A0A420QYZ9_FUSOX;tr|A0A420NDH1|A0A420NDH1_FUSOX;tr|A0A2H3T3P5|A0A2H3T3P5_FUSOX",21.9355295170986,23.7172953487689,23.8128437593249,NA,NA,24.1921297158571
"tr|K3VYJ0|K3VYJ0_FUSPC;tr|I1RRM5|I1RRM5_GIBZE;7184-3997_t_tx1",24.5195544261456,26.3698478418304,25.4161814212341,24.0048403521678,25.5180521517357,25.3968201354601
"7184-3999_t_tx1;tr|A0A420T064|A0A420T064_FUSOX;tr|A0A2H3TC91|A0A2H3TC91_FUSOX;tr|K3VDU6|K3VDU6_FUSPC;tr|I1RRM3|I1RRM3_GIBZE",24.2687396653737,24.7206275535802,22.8221795639153,NA,NA,22.1570081497674
"7184-4000_t_tx1",25.3421925810537,25.0207492177543,25.9953086386882,23.0300369992007,21.61582877087,23.6474334944729
"7200-5237_t_tx1",22.12518883232,27.1021126921173,NA,29.0983465297104,27.9225708595935,23.648071770394
"7231-10024_t_tx1;tr|A0A420RMT1|A0A420RMT1_FUSOX;tr|A0A2H3STV1|A0A2H3STV1_FUSOX;tr|A0A420QCM9|A0A420QCM9_FUSOX;tr|A0A420NM03|A0A420NM03_FUSOX;tr|A0A420QXM8|A0A420QXM8_FUSOX",22.1675790160953,24.4894455351048,20.582286175118,21.6448436552373,NA,22.7824392265931
"7231-10025_t_tx1;tr|A0A420QCN7|A0A420QCN7_FUSOX;tr|A0A420NLW4|A0A420NLW4_FUSOX;tr|A0A2H3SU02|A0A2H3SU02_FUSOX;tr|A0A420QCM8|A0A420QCM8_FUSOX;tr|A0A420QCM4|A0A420QCM4_FUSOX",29.2460899465764,29.8021808560506,29.2795560807636,27.4922672657261,27.2880978977457,28.8094845167916
"7231-10026_t_tx1;tr|A0A2H3STV9|A0A2H3STV9_FUSOX;tr|A0A420RMY4|A0A420RMY4_FUSOX;tr|K3VL24|K3VL24_FUSPC;tr|I1RC49|I1RC49_GIBZE",28.9936806311567,28.8952802711049,29.0550461735687,29.4377502006777,29.9211698273391,29.7059313105946
"tr|A0A2H3TAD5|A0A2H3TAD5_FUSOX;7231-10028_t_tx1;tr|A0A1C3YHX6|A0A1C3YHX6_GIBZE",29.7631110851638,30.2871395370941,30.1692141369663,30.8146631453979,30.3242612637944,30.5331225793108
"7231-10029_t_tx1;tr|K3UPF4|K3UPF4_FUSPC;tr|I1RC52|I1RC52_GIBZE;tr|A0A2H3SUR5|A0A2H3SUR5_FUSOX",25.6402745947881,26.0699225248695,25.8160995837121,26.626994983247,24.714424688111,27.3936265646134
"7231-10030_t_tx1;tr|A0A420RMW2|A0A420RMW2_FUSOX;tr|A0A420QXN1|A0A420QXN1_FUSOX;tr|A0A420MM36|A0A420MM36_FUSOX;tr|A0A2H3SU20|A0A2H3SU20_FUSOX;tr|K3VI38|K3VI38_FUSPC;tr|A0A098D5L9|A0A098D5L9_GIBZE",25.9178075625947,25.924559669061,24.6905988697111,25.7515539228856,24.8541359533818,26.0856655655759
"tr|A0A420QCU5|A0A420QCU5_FUSOX;tr|A0A2H3STW0|A0A2H3STW0_FUSOX;7231-10035_t_tx1;tr|K3W286|K3W286_FUSPC;tr|A0A1C3YIL0|A0A1C3YIL0_GIBZE",28.4685698668232,28.1935625961995,28.7585865693231,28.5415698156179,27.9886317097337,28.2969222819464
"7231-10036_t_tx1;tr|A0A420QSM2|A0A420QSM2_FUSOX;tr|A0A420S6Y9|A0A420S6Y9_FUSOX;tr|A0A420QCW0|A0A420QCW0_FUSOX;tr|A0A2H3SU13|A0A2H3SU13_FUSOX",26.7605406120155,26.299669860226,28.8669934024773,26.8071490428937,27.4095972022458,26.5642745402832
"7231-10037_t_tx1;tr|A0A420QSM6|A0A420QSM6_FUSOX;tr|A0A2H3STW7|A0A2H3STW7_FUSOX;tr|K3VPG8|K3VPG8_FUSPC;tr|I1RC59|I1RC59_GIBZE",27.132311308764,26.5365965263447,26.8989599118112,25.0704391883745,26.0423941183518,26.1193356438112
"7242-1110_t_tx1",29.0465156312004,28.9650115774709,29.060379099053,28.467112260309,26.5369784168481,28.4644598669785
"7242-1111_t_tx1;tr|A0A420NPZ2|A0A420NPZ2_FUSOX;tr|A0A2H3T160|A0A2H3T160_FUSOX",29.2175343688827,28.8507105466337,29.4639192785201,29.5644467203876,27.7730551356638,29.8918555385882
"7242-1115_t_tx1",22.0072709579492,22.1016701721584,24.9445422953859,21.8023960789665,NA,22.0961160109127
"tr|A0A2H3T6H5|A0A2H3T6H5_FUSOX;7242-1116_t_tx1;tr|A0A420NPS8|A0A420NPS8_FUSOX;tr|K3UFW5|K3UFW5_FUSPC;tr|I1S5B5|I1S5B5_GIBZE;tr|A0A420S342|A0A420S342_FUSOX;tr|A0A420Q1A5|A0A420Q1A5_FUSOX",25.8788605792043,25.4815308256206,26.4103021741377,26.3612374867719,22.7745202538734,25.9452070975254
"7248-2463_t_tx1;tr|A0A2H3SN03|A0A2H3SN03_FUSOX;sp|Q4HYQ4|SPT6_GIBZE;tr|K3VND1|K3VND1_FUSPC",27.1113086988236,26.0754346654564,26.9907439106364,27.1814779289789,27.7404661156407,27.038540457115
"7248-2465_t_tx1",23.4423162481679,23.7949609325927,23.302445823025,23.9115280375731,NA,22.9139324700657
"7248-2466_t_tx1;tr|A0A420QLN0|A0A420QLN0_FUSOX;tr|A0A2H3SYL5|A0A2H3SYL5_FUSOX",28.4053718049321,27.6627229006081,28.2723479438768,28.4958186318748,25.4583225421806,28.6187079215987
"tr|A0A420N4X7|A0A420N4X7_FUSOX;tr|A0A2H3T3R5|A0A2H3T3R5_FUSOX;7248-2471_t_tx1;tr|K3UVM1|K3UVM1_FUSPC;tr|A0A1C3YJ37|A0A1C3YJ37_GIBZE;tr|A0A420QLL3|A0A420QLL3_FUSOX",25.6143255575035,25.8579711694503,25.5651864598129,25.6463648536746,24.1117179402561,26.7637109667722
"7248-2472_t_tx1;tr|A0A420N510|A0A420N510_FUSOX",28.5590075718751,27.6170441443384,28.9828648426303,28.8013375670584,27.8234487901075,28.4274809543533
"7248-2475_t_tx1;tr|A0A420SGU7|A0A420SGU7_FUSOX;tr|A0A420N4W0|A0A420N4W0_FUSOX;tr|A0A2H3SYM5|A0A2H3SYM5_FUSOX;tr|A0A420QLL2|A0A420QLL2_FUSOX",23.7268290147929,25.889845819618,24.0217936392755,NA,NA,21.3796363047508
"7248-2476_t_tx1;tr|I1RZR6|I1RZR6_GIBZE;tr|A0A420SGX1|A0A420SGX1_FUSOX;tr|A0A420QLM2|A0A420QLM2_FUSOX;tr|A0A420N503|A0A420N503_FUSOX;tr|A0A2H3SVZ7|A0A2H3SVZ7_FUSOX;tr|K3UVM4|K3UVM4_FUSPC",24.6889826368015,23.1776931877161,25.0206997506912,NA,NA,NA
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX",25.6014637740928,26.3001226408972,25.1334408318456,22.5839068392528,NA,25.3167485226931
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX",26.4144451097375,25.8804298198985,26.3580838648974,24.3644105184568,24.3920139471082,25.0815604960516
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE",27.7859049083227,26.8645986189791,27.8735456703644,27.4482795430458,27.6658644892202,27.204701209457
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX",24.2265129789562,24.8776658032108,22.2394624211711,21.5970817170868,22.644219600695,NA
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE",27.1585112202225,27.6189690212629,27.1898502126141,25.96383250891,25.7491431023834,26.5592782034914
"7270-16069_t_tx1",24.4165648155091,25.3073839075742,24.7587592334417,23.0719726749787,22.6533651414522,25.0955264931273
"7271-9837_t_tx1",32.1333633007574,32.7056844350986,32.1475287839047,31.035009560327,31.760163514405,29.9661979583749
"7280-9704_t_tx1",24.6710621902045,26.4240304007678,23.8205395664425,22.6714010863254,24.5031468398554,23.2314337925796
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE",26.2158955664818,26.2971316590595,25.2801877138404,24.4965651752503,NA,24.8813080913659
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX",26.2306953283207,24.8739721908477,26.2673565852581,24.8649946285192,24.911821780791,25.3465859824543
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX",33.5154384155013,33.8958308301593,33.2721665222463,32.2913642516428,32.3331006157148,32.834278029866
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX",23.0208838546732,22.4699711826875,23.0495636232329,24.553493131847,24.4129260940087,22.9996096775702
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX",23.9394266915216,24.3590583407925,NA,22.9722137378264,24.3818850941658,24.2438842027022
"7331-3854_t_tx1",24.968709968447,25.7912552460294,25.523765765654,21.7952781007754,NA,25.8212546681792
"7362-8541_t_tx1",24.0156107272411,24.0171844523297,24.5031367742386,23.3930309919098,NA,NA
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE",26.8933926051156,25.8909283371033,26.2011008954086,25.1723028484831,26.1665555145076,22.2797470162835
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX",24.9384435496889,25.1693505728679,24.9692239023982,24.0563816997312,NA,25.6217005934969
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX",26.2876494859634,26.1158091851165,26.0612753395219,24.460441124167,NA,23.9350700791492
"7370-9649_t_tx1",28.8035602501261,29.5933367092331,28.3774522287573,28.9389337810892,27.9072041103899,28.1072249033551
"7370-9651_t_tx1;tr|A0A420UCU8|A0A420UCU8_FUSOX;tr|A0A420RGE9|A0A420RGE9_FUSOX;tr|A0A420Q0Z2|A0A420Q0Z2_FUSOX;tr|A0A420NJM0|A0A420NJM0_FUSOX;tr|A0A2H3TSI0|A0A2H3TSI0_FUSOX",28.6691175842519,26.5655845449818,27.420160427794,27.8640403790361,27.5900658440752,27.9058666272462
"7372-16431_t_tx1",24.842901815356,24.5411084529856,24.861955124328,23.6752043964,NA,23.3788213226924
"7372-16436_t_tx1;tr|K3UUK4|K3UUK4_FUSPC;tr|I1S0F3|I1S0F3_GIBZE;tr|A0A2H3SZH5|A0A2H3SZH5_FUSOX",24.4535542564026,24.1560453056097,25.8613442011594,28.8592596409817,26.704122510012,28.3359693219243
"7372-16439_t_tx1",24.3056031650163,24.0900455329398,23.3401352894626,22.1895243269226,20.5562021244233,21.3758804868477
"7372-16440_t_tx1",27.4627692797915,27.5964736057424,27.368598370365,28.4956786119746,28.9956431124168,28.5343530045064
"tr|K3VMC3|K3VMC3_FUSPC;tr|I1S0F6|I1S0F6_GIBZE;tr|A0A420NCP7|A0A420NCP7_FUSOX;7372-16441_t_tx1;tr|A0A2H3SMY8|A0A2H3SMY8_FUSOX",26.644259664747,26.5188888317437,26.5186972802864,25.5084206166616,26.0080173489968,25.9218822146698
