"Majority.protein.IDs","SampleID","value","Group","Protein"
"16076-16076_t_tx1;tr|A0A2H3TR13|A0A2H3TR13_FUSOX;tr|A0A420TT19|A0A420TT19_FUSOX;tr|A0A420Q299|A0A420Q299_FUSOX;tr|A0A420MWH6|A0A420MWH6_FUSOX;tr|I1RX83|I1RX83_GIBZE;tr|K3VAW0|K3VAW0_FUSPC","mineral_MPLEx_03",23.2129340417952,"Mineral","16076-16076_t_tx1"
"16079-16079_t_tx1;tr|K3VYM9|K3VYM9_FUSPC;tr|A0A2H3TF67|A0A2H3TF67_FUSOX;sp|Q4I1H6|SNX3_GIBZE","no_mineral_MPLEx_01",28.8574346603857,"No Mineral","16079-16079_t_tx1"
"16079-16079_t_tx1;tr|K3VYM9|K3VYM9_FUSPC;tr|A0A2H3TF67|A0A2H3TF67_FUSOX;sp|Q4I1H6|SNX3_GIBZE","no_mineral_MPLEx_02",27.5739589029557,"No Mineral","16079-16079_t_tx1"
"16079-16079_t_tx1;tr|K3VYM9|K3VYM9_FUSPC;tr|A0A2H3TF67|A0A2H3TF67_FUSOX;sp|Q4I1H6|SNX3_GIBZE","no_mineral_MPLEx_03",28.5266077154364,"No Mineral","16079-16079_t_tx1"
"16079-16079_t_tx1;tr|K3VYM9|K3VYM9_FUSPC;tr|A0A2H3TF67|A0A2H3TF67_FUSOX;sp|Q4I1H6|SNX3_GIBZE","mineral_MPLEx_01",27.7706899027014,"Mineral","16079-16079_t_tx1"
"16079-16079_t_tx1;tr|K3VYM9|K3VYM9_FUSPC;tr|A0A2H3TF67|A0A2H3TF67_FUSOX;sp|Q4I1H6|SNX3_GIBZE","mineral_MPLEx_02",27.9894476880975,"Mineral","16079-16079_t_tx1"
"16079-16079_t_tx1;tr|K3VYM9|K3VYM9_FUSPC;tr|A0A2H3TF67|A0A2H3TF67_FUSOX;sp|Q4I1H6|SNX3_GIBZE","mineral_MPLEx_03",27.0581232124617,"Mineral","16079-16079_t_tx1"
"1609-15121_t_tx1","no_mineral_MPLEx_01",31.232384265559,"No Mineral","1609-15121_t_tx1"
"1609-15121_t_tx1","no_mineral_MPLEx_02",31.0760230604991,"No Mineral","1609-15121_t_tx1"
"1609-15121_t_tx1","no_mineral_MPLEx_03",30.8750596417152,"No Mineral","1609-15121_t_tx1"
"1609-15121_t_tx1","mineral_MPLEx_01",28.5640461386716,"Mineral","1609-15121_t_tx1"
"1609-15121_t_tx1","mineral_MPLEx_02",26.563693251902,"Mineral","1609-15121_t_tx1"
"1609-15121_t_tx1","mineral_MPLEx_03",30.2529915217739,"Mineral","1609-15121_t_tx1"
"1609-15122_t_tx1","no_mineral_MPLEx_01",28.2201829248849,"No Mineral","1609-15122_t_tx1"
"1609-15122_t_tx1","no_mineral_MPLEx_02",28.2282125391739,"No Mineral","1609-15122_t_tx1"
"1609-15122_t_tx1","no_mineral_MPLEx_03",28.0038123803183,"No Mineral","1609-15122_t_tx1"
"1609-15122_t_tx1","mineral_MPLEx_01",NA,"Mineral","1609-15122_t_tx1"
"1609-15122_t_tx1","mineral_MPLEx_02",NA,"Mineral","1609-15122_t_tx1"
"1609-15122_t_tx1","mineral_MPLEx_03",25.0519145437988,"Mineral","1609-15122_t_tx1"
"1611-9628_t_tx1","no_mineral_MPLEx_01",25.2213757166544,"No Mineral","1611-9628_t_tx1"
"1611-9628_t_tx1","no_mineral_MPLEx_02",26.1195081417381,"No Mineral","1611-9628_t_tx1"
"1611-9628_t_tx1","no_mineral_MPLEx_03",23.5522552307541,"No Mineral","1611-9628_t_tx1"
"1611-9628_t_tx1","mineral_MPLEx_01",24.6462302990167,"Mineral","1611-9628_t_tx1"
"1611-9628_t_tx1","mineral_MPLEx_02",22.089916275264,"Mineral","1611-9628_t_tx1"
"1611-9628_t_tx1","mineral_MPLEx_03",22.5131542022061,"Mineral","1611-9628_t_tx1"
"1612-15543_t_tx1;tr|A0A420S8Y1|A0A420S8Y1_FUSOX;tr|A0A2H3THI9|A0A2H3THI9_FUSOX;tr|K3VJU5|K3VJU5_FUSPC;tr|I1RNM7|I1RNM7_GIBZE","no_mineral_MPLEx_01",29.1067029643351,"No Mineral","1612-15543_t_tx1"
"1612-15543_t_tx1;tr|A0A420S8Y1|A0A420S8Y1_FUSOX;tr|A0A2H3THI9|A0A2H3THI9_FUSOX;tr|K3VJU5|K3VJU5_FUSPC;tr|I1RNM7|I1RNM7_GIBZE","no_mineral_MPLEx_02",29.7923982043506,"No Mineral","1612-15543_t_tx1"
"1612-15543_t_tx1;tr|A0A420S8Y1|A0A420S8Y1_FUSOX;tr|A0A2H3THI9|A0A2H3THI9_FUSOX;tr|K3VJU5|K3VJU5_FUSPC;tr|I1RNM7|I1RNM7_GIBZE","no_mineral_MPLEx_03",28.9969855909398,"No Mineral","1612-15543_t_tx1"
"1612-15543_t_tx1;tr|A0A420S8Y1|A0A420S8Y1_FUSOX;tr|A0A2H3THI9|A0A2H3THI9_FUSOX;tr|K3VJU5|K3VJU5_FUSPC;tr|I1RNM7|I1RNM7_GIBZE","mineral_MPLEx_01",28.8371797541556,"Mineral","1612-15543_t_tx1"
"1612-15543_t_tx1;tr|A0A420S8Y1|A0A420S8Y1_FUSOX;tr|A0A2H3THI9|A0A2H3THI9_FUSOX;tr|K3VJU5|K3VJU5_FUSPC;tr|I1RNM7|I1RNM7_GIBZE","mineral_MPLEx_02",28.5181275493182,"Mineral","1612-15543_t_tx1"
"1612-15543_t_tx1;tr|A0A420S8Y1|A0A420S8Y1_FUSOX;tr|A0A2H3THI9|A0A2H3THI9_FUSOX;tr|K3VJU5|K3VJU5_FUSPC;tr|I1RNM7|I1RNM7_GIBZE","mineral_MPLEx_03",29.824049880867,"Mineral","1612-15543_t_tx1"
"16230-16230_t_tx1;tr|A0A420RZX3|A0A420RZX3_FUSOX;tr|A0A420U848|A0A420U848_FUSOX;tr|A0A420QN95|A0A420QN95_FUSOX;tr|A0A420NCQ5|A0A420NCQ5_FUSOX;tr|A0A2H3SN40|A0A2H3SN40_FUSOX","no_mineral_MPLEx_01",23.268896103128,"No Mineral","16230-16230_t_tx1"
"16230-16230_t_tx1;tr|A0A420RZX3|A0A420RZX3_FUSOX;tr|A0A420U848|A0A420U848_FUSOX;tr|A0A420QN95|A0A420QN95_FUSOX;tr|A0A420NCQ5|A0A420NCQ5_FUSOX;tr|A0A2H3SN40|A0A2H3SN40_FUSOX","no_mineral_MPLEx_02",23.2771605240907,"No Mineral","16230-16230_t_tx1"
"16230-16230_t_tx1;tr|A0A420RZX3|A0A420RZX3_FUSOX;tr|A0A420U848|A0A420U848_FUSOX;tr|A0A420QN95|A0A420QN95_FUSOX;tr|A0A420NCQ5|A0A420NCQ5_FUSOX;tr|A0A2H3SN40|A0A2H3SN40_FUSOX","no_mineral_MPLEx_03",NA,"No Mineral","16230-16230_t_tx1"
"16230-16230_t_tx1;tr|A0A420RZX3|A0A420RZX3_FUSOX;tr|A0A420U848|A0A420U848_FUSOX;tr|A0A420QN95|A0A420QN95_FUSOX;tr|A0A420NCQ5|A0A420NCQ5_FUSOX;tr|A0A2H3SN40|A0A2H3SN40_FUSOX","mineral_MPLEx_01",24.3973226809363,"Mineral","16230-16230_t_tx1"
"16230-16230_t_tx1;tr|A0A420RZX3|A0A420RZX3_FUSOX;tr|A0A420U848|A0A420U848_FUSOX;tr|A0A420QN95|A0A420QN95_FUSOX;tr|A0A420NCQ5|A0A420NCQ5_FUSOX;tr|A0A2H3SN40|A0A2H3SN40_FUSOX","mineral_MPLEx_02",23.2304956680464,"Mineral","16230-16230_t_tx1"
"16230-16230_t_tx1;tr|A0A420RZX3|A0A420RZX3_FUSOX;tr|A0A420U848|A0A420U848_FUSOX;tr|A0A420QN95|A0A420QN95_FUSOX;tr|A0A420NCQ5|A0A420NCQ5_FUSOX;tr|A0A2H3SN40|A0A2H3SN40_FUSOX","mineral_MPLEx_03",NA,"Mineral","16230-16230_t_tx1"
"16233-16233_t_tx1;tr|A0A2H3SZJ4|A0A2H3SZJ4_FUSOX;tr|K3VQL9|K3VQL9_FUSPC;tr|I1S0H2|I1S0H2_GIBZE","no_mineral_MPLEx_01",30.5961330136371,"No Mineral","16233-16233_t_tx1"
"16233-16233_t_tx1;tr|A0A2H3SZJ4|A0A2H3SZJ4_FUSOX;tr|K3VQL9|K3VQL9_FUSPC;tr|I1S0H2|I1S0H2_GIBZE","no_mineral_MPLEx_02",31.6774924618192,"No Mineral","16233-16233_t_tx1"
"16233-16233_t_tx1;tr|A0A2H3SZJ4|A0A2H3SZJ4_FUSOX;tr|K3VQL9|K3VQL9_FUSPC;tr|I1S0H2|I1S0H2_GIBZE","no_mineral_MPLEx_03",30.6975238264262,"No Mineral","16233-16233_t_tx1"
"16233-16233_t_tx1;tr|A0A2H3SZJ4|A0A2H3SZJ4_FUSOX;tr|K3VQL9|K3VQL9_FUSPC;tr|I1S0H2|I1S0H2_GIBZE","mineral_MPLEx_01",28.5808635356296,"Mineral","16233-16233_t_tx1"
"16233-16233_t_tx1;tr|A0A2H3SZJ4|A0A2H3SZJ4_FUSOX;tr|K3VQL9|K3VQL9_FUSPC;tr|I1S0H2|I1S0H2_GIBZE","mineral_MPLEx_02",27.7363672409916,"Mineral","16233-16233_t_tx1"
"16233-16233_t_tx1;tr|A0A2H3SZJ4|A0A2H3SZJ4_FUSOX;tr|K3VQL9|K3VQL9_FUSPC;tr|I1S0H2|I1S0H2_GIBZE","mineral_MPLEx_03",29.6113421677383,"Mineral","16233-16233_t_tx1"
"1632-6618_t_tx1","no_mineral_MPLEx_01",28.0457930571905,"No Mineral","1632-6618_t_tx1"
"1632-6618_t_tx1","no_mineral_MPLEx_02",25.6160625583491,"No Mineral","1632-6618_t_tx1"
"1632-6618_t_tx1","no_mineral_MPLEx_03",27.8578344234136,"No Mineral","1632-6618_t_tx1"
"1632-6618_t_tx1","mineral_MPLEx_01",27.0310215470633,"Mineral","1632-6618_t_tx1"
"1632-6618_t_tx1","mineral_MPLEx_02",27.8387230397874,"Mineral","1632-6618_t_tx1"
"1632-6618_t_tx1","mineral_MPLEx_03",27.5013095769715,"Mineral","1632-6618_t_tx1"
"1632-6628_t_tx1","no_mineral_MPLEx_01",31.2830823728933,"No Mineral","1632-6628_t_tx1"
"1632-6628_t_tx1","no_mineral_MPLEx_02",30.5300394886995,"No Mineral","1632-6628_t_tx1"
"1632-6628_t_tx1","no_mineral_MPLEx_03",31.1038093084401,"No Mineral","1632-6628_t_tx1"
"1632-6628_t_tx1","mineral_MPLEx_01",32.3401394040512,"Mineral","1632-6628_t_tx1"
"1632-6628_t_tx1","mineral_MPLEx_02",30.7385529590039,"Mineral","1632-6628_t_tx1"
"1632-6628_t_tx1","mineral_MPLEx_03",31.7544656892859,"Mineral","1632-6628_t_tx1"
"1633-7732_t_tx1","no_mineral_MPLEx_01",29.2119514386605,"No Mineral","1633-7732_t_tx1"
"1633-7732_t_tx1","no_mineral_MPLEx_02",28.7165628578761,"No Mineral","1633-7732_t_tx1"
"1633-7732_t_tx1","no_mineral_MPLEx_03",24.6818842854309,"No Mineral","1633-7732_t_tx1"
"1633-7732_t_tx1","mineral_MPLEx_01",NA,"Mineral","1633-7732_t_tx1"
"1633-7732_t_tx1","mineral_MPLEx_02",NA,"Mineral","1633-7732_t_tx1"
"1633-7732_t_tx1","mineral_MPLEx_03",NA,"Mineral","1633-7732_t_tx1"
"1633-7733_t_tx1","no_mineral_MPLEx_01",24.7315285982338,"No Mineral","1633-7733_t_tx1"
"1633-7733_t_tx1","no_mineral_MPLEx_02",23.3230815019637,"No Mineral","1633-7733_t_tx1"
"1633-7733_t_tx1","no_mineral_MPLEx_03",NA,"No Mineral","1633-7733_t_tx1"
"1633-7733_t_tx1","mineral_MPLEx_01",22.1016574589798,"Mineral","1633-7733_t_tx1"
"1633-7733_t_tx1","mineral_MPLEx_02",24.7015575609144,"Mineral","1633-7733_t_tx1"
"1633-7733_t_tx1","mineral_MPLEx_03",22.3724856908667,"Mineral","1633-7733_t_tx1"
"1633-7734_t_tx1;tr|A0A420QUL9|A0A420QUL9_FUSOX;tr|A0A420NXL8|A0A420NXL8_FUSOX;tr|A0A2H3SVZ5|A0A2H3SVZ5_FUSOX","no_mineral_MPLEx_01",29.4885782640737,"No Mineral","1633-7734_t_tx1"
"1633-7734_t_tx1;tr|A0A420QUL9|A0A420QUL9_FUSOX;tr|A0A420NXL8|A0A420NXL8_FUSOX;tr|A0A2H3SVZ5|A0A2H3SVZ5_FUSOX","no_mineral_MPLEx_02",29.4707919061613,"No Mineral","1633-7734_t_tx1"
"1633-7734_t_tx1;tr|A0A420QUL9|A0A420QUL9_FUSOX;tr|A0A420NXL8|A0A420NXL8_FUSOX;tr|A0A2H3SVZ5|A0A2H3SVZ5_FUSOX","no_mineral_MPLEx_03",26.9935637118848,"No Mineral","1633-7734_t_tx1"
"1633-7734_t_tx1;tr|A0A420QUL9|A0A420QUL9_FUSOX;tr|A0A420NXL8|A0A420NXL8_FUSOX;tr|A0A2H3SVZ5|A0A2H3SVZ5_FUSOX","mineral_MPLEx_01",26.424036901998,"Mineral","1633-7734_t_tx1"
"1633-7734_t_tx1;tr|A0A420QUL9|A0A420QUL9_FUSOX;tr|A0A420NXL8|A0A420NXL8_FUSOX;tr|A0A2H3SVZ5|A0A2H3SVZ5_FUSOX","mineral_MPLEx_02",24.000409467363,"Mineral","1633-7734_t_tx1"
"1633-7734_t_tx1;tr|A0A420QUL9|A0A420QUL9_FUSOX;tr|A0A420NXL8|A0A420NXL8_FUSOX;tr|A0A2H3SVZ5|A0A2H3SVZ5_FUSOX","mineral_MPLEx_03",27.9385178800695,"Mineral","1633-7734_t_tx1"
"1642-16112_t_tx1","no_mineral_MPLEx_01",25.1792725948521,"No Mineral","1642-16112_t_tx1"
"1642-16112_t_tx1","no_mineral_MPLEx_02",24.9356292042686,"No Mineral","1642-16112_t_tx1"
"1642-16112_t_tx1","no_mineral_MPLEx_03",25.9653090956843,"No Mineral","1642-16112_t_tx1"
"1642-16112_t_tx1","mineral_MPLEx_01",27.6892802218323,"Mineral","1642-16112_t_tx1"
"1642-16112_t_tx1","mineral_MPLEx_02",25.4095701065825,"Mineral","1642-16112_t_tx1"
"1642-16112_t_tx1","mineral_MPLEx_03",27.3658621740721,"Mineral","1642-16112_t_tx1"
"1644-3333_t_tx1","no_mineral_MPLEx_01",24.4859900073328,"No Mineral","1644-3333_t_tx1"
"1644-3333_t_tx1","no_mineral_MPLEx_02",25.069178894995,"No Mineral","1644-3333_t_tx1"
"1644-3333_t_tx1","no_mineral_MPLEx_03",22.2482254320271,"No Mineral","1644-3333_t_tx1"
"1644-3333_t_tx1","mineral_MPLEx_01",24.7032200406985,"Mineral","1644-3333_t_tx1"
"1644-3333_t_tx1","mineral_MPLEx_02",NA,"Mineral","1644-3333_t_tx1"
"1644-3333_t_tx1","mineral_MPLEx_03",25.9148715709708,"Mineral","1644-3333_t_tx1"
"1644-3343_t_tx1","no_mineral_MPLEx_01",25.3282485784258,"No Mineral","1644-3343_t_tx1"
"1644-3343_t_tx1","no_mineral_MPLEx_02",NA,"No Mineral","1644-3343_t_tx1"
"1644-3343_t_tx1","no_mineral_MPLEx_03",26.0892805622031,"No Mineral","1644-3343_t_tx1"
"1644-3343_t_tx1","mineral_MPLEx_01",26.7703195377222,"Mineral","1644-3343_t_tx1"
"1644-3343_t_tx1","mineral_MPLEx_02",25.8746953975396,"Mineral","1644-3343_t_tx1"
"1644-3343_t_tx1","mineral_MPLEx_03",26.895757444085,"Mineral","1644-3343_t_tx1"
"1644-3344_t_tx1","no_mineral_MPLEx_01",20.7399795556927,"No Mineral","1644-3344_t_tx1"
"1644-3344_t_tx1","no_mineral_MPLEx_02",21.9045656151228,"No Mineral","1644-3344_t_tx1"
"1644-3344_t_tx1","no_mineral_MPLEx_03",NA,"No Mineral","1644-3344_t_tx1"
"1644-3344_t_tx1","mineral_MPLEx_01",22.5860128203009,"Mineral","1644-3344_t_tx1"
"1644-3344_t_tx1","mineral_MPLEx_02",22.0761073542083,"Mineral","1644-3344_t_tx1"
"1644-3344_t_tx1","mineral_MPLEx_03",22.2934219531806,"Mineral","1644-3344_t_tx1"
"1644-3349_t_tx1","no_mineral_MPLEx_01",23.5457859677187,"No Mineral","1644-3349_t_tx1"
"1644-3349_t_tx1","no_mineral_MPLEx_02",NA,"No Mineral","1644-3349_t_tx1"
"1644-3349_t_tx1","no_mineral_MPLEx_03",NA,"No Mineral","1644-3349_t_tx1"
"1644-3349_t_tx1","mineral_MPLEx_01",24.2882472145135,"Mineral","1644-3349_t_tx1"
"1644-3349_t_tx1","mineral_MPLEx_02",23.7646737360727,"Mineral","1644-3349_t_tx1"
"1644-3349_t_tx1","mineral_MPLEx_03",22.8880781415223,"Mineral","1644-3349_t_tx1"
"1644-3350_t_tx1","no_mineral_MPLEx_01",23.2970889580685,"No Mineral","1644-3350_t_tx1"
"1644-3350_t_tx1","no_mineral_MPLEx_02",23.8145654274625,"No Mineral","1644-3350_t_tx1"
"1644-3350_t_tx1","no_mineral_MPLEx_03",23.8843476656399,"No Mineral","1644-3350_t_tx1"
"1644-3350_t_tx1","mineral_MPLEx_01",21.7069017877809,"Mineral","1644-3350_t_tx1"
"1644-3350_t_tx1","mineral_MPLEx_02",23.7148457746303,"Mineral","1644-3350_t_tx1"
"1644-3350_t_tx1","mineral_MPLEx_03",25.9715050777967,"Mineral","1644-3350_t_tx1"
"1659-3318_t_tx1","no_mineral_MPLEx_01",22.3589061847588,"No Mineral","1659-3318_t_tx1"
"1659-3318_t_tx1","no_mineral_MPLEx_02",23.4694559804533,"No Mineral","1659-3318_t_tx1"
"1659-3318_t_tx1","no_mineral_MPLEx_03",NA,"No Mineral","1659-3318_t_tx1"
"1659-3318_t_tx1","mineral_MPLEx_01",22.2385434953297,"Mineral","1659-3318_t_tx1"
"1659-3318_t_tx1","mineral_MPLEx_02",21.938237784147,"Mineral","1659-3318_t_tx1"
"1659-3318_t_tx1","mineral_MPLEx_03",23.6517682124202,"Mineral","1659-3318_t_tx1"
"1659-3320_t_tx1","no_mineral_MPLEx_01",28.6626579111477,"No Mineral","1659-3320_t_tx1"
"1659-3320_t_tx1","no_mineral_MPLEx_02",NA,"No Mineral","1659-3320_t_tx1"
"1659-3320_t_tx1","no_mineral_MPLEx_03",30.4512349361734,"No Mineral","1659-3320_t_tx1"
"1659-3320_t_tx1","mineral_MPLEx_01",27.3585297789148,"Mineral","1659-3320_t_tx1"
"1659-3320_t_tx1","mineral_MPLEx_02",25.1970788018642,"Mineral","1659-3320_t_tx1"
"1659-3320_t_tx1","mineral_MPLEx_03",30.7342728054433,"Mineral","1659-3320_t_tx1"
"1662-10532_t_tx1;tr|A0A420T860|A0A420T860_FUSOX","no_mineral_MPLEx_01",22.9054169578092,"No Mineral","1662-10532_t_tx1"
"1662-10532_t_tx1;tr|A0A420T860|A0A420T860_FUSOX","no_mineral_MPLEx_02",23.3245778150184,"No Mineral","1662-10532_t_tx1"
"1662-10532_t_tx1;tr|A0A420T860|A0A420T860_FUSOX","no_mineral_MPLEx_03",NA,"No Mineral","1662-10532_t_tx1"
"1662-10532_t_tx1;tr|A0A420T860|A0A420T860_FUSOX","mineral_MPLEx_01",24.8146968200496,"Mineral","1662-10532_t_tx1"
"1662-10532_t_tx1;tr|A0A420T860|A0A420T860_FUSOX","mineral_MPLEx_02",27.1306133045345,"Mineral","1662-10532_t_tx1"
"1662-10532_t_tx1;tr|A0A420T860|A0A420T860_FUSOX","mineral_MPLEx_03",NA,"Mineral","1662-10532_t_tx1"
"1664-17954_t_tx1;tr|A0A2H3THR4|A0A2H3THR4_FUSOX","no_mineral_MPLEx_01",27.4052828585779,"No Mineral","1664-17954_t_tx1"
"1664-17954_t_tx1;tr|A0A2H3THR4|A0A2H3THR4_FUSOX","no_mineral_MPLEx_02",28.6364114074799,"No Mineral","1664-17954_t_tx1"
"1664-17954_t_tx1;tr|A0A2H3THR4|A0A2H3THR4_FUSOX","no_mineral_MPLEx_03",26.7026217734926,"No Mineral","1664-17954_t_tx1"
"1664-17954_t_tx1;tr|A0A2H3THR4|A0A2H3THR4_FUSOX","mineral_MPLEx_01",29.0756381626845,"Mineral","1664-17954_t_tx1"
"1664-17954_t_tx1;tr|A0A2H3THR4|A0A2H3THR4_FUSOX","mineral_MPLEx_02",29.3325558806654,"Mineral","1664-17954_t_tx1"
"1664-17954_t_tx1;tr|A0A2H3THR4|A0A2H3THR4_FUSOX","mineral_MPLEx_03",27.0931144485569,"Mineral","1664-17954_t_tx1"
"1664-17956_t_tx1","no_mineral_MPLEx_01",23.7913422190492,"No Mineral","1664-17956_t_tx1"
"1664-17956_t_tx1","no_mineral_MPLEx_02",23.8700739345741,"No Mineral","1664-17956_t_tx1"
"1664-17956_t_tx1","no_mineral_MPLEx_03",22.1308711494125,"No Mineral","1664-17956_t_tx1"
"1664-17956_t_tx1","mineral_MPLEx_01",NA,"Mineral","1664-17956_t_tx1"
"1664-17956_t_tx1","mineral_MPLEx_02",25.193809948957,"Mineral","1664-17956_t_tx1"
"1664-17956_t_tx1","mineral_MPLEx_03",NA,"Mineral","1664-17956_t_tx1"
"tr|K3UMV8|K3UMV8_FUSPC;tr|A0A2H3TI06|A0A2H3TI06_FUSOX;sp|Q4IB65|TIM9_GIBZE;1664-17957_t_tx1","no_mineral_MPLEx_01",26.8523108622287,"No Mineral","1664-17957_t_tx1"
"tr|K3UMV8|K3UMV8_FUSPC;tr|A0A2H3TI06|A0A2H3TI06_FUSOX;sp|Q4IB65|TIM9_GIBZE;1664-17957_t_tx1","no_mineral_MPLEx_02",27.2904475564272,"No Mineral","1664-17957_t_tx1"
"tr|K3UMV8|K3UMV8_FUSPC;tr|A0A2H3TI06|A0A2H3TI06_FUSOX;sp|Q4IB65|TIM9_GIBZE;1664-17957_t_tx1","no_mineral_MPLEx_03",26.8583662687928,"No Mineral","1664-17957_t_tx1"
"tr|K3UMV8|K3UMV8_FUSPC;tr|A0A2H3TI06|A0A2H3TI06_FUSOX;sp|Q4IB65|TIM9_GIBZE;1664-17957_t_tx1","mineral_MPLEx_01",23.5865458478085,"Mineral","1664-17957_t_tx1"
"tr|K3UMV8|K3UMV8_FUSPC;tr|A0A2H3TI06|A0A2H3TI06_FUSOX;sp|Q4IB65|TIM9_GIBZE;1664-17957_t_tx1","mineral_MPLEx_02",NA,"Mineral","1664-17957_t_tx1"
"tr|K3UMV8|K3UMV8_FUSPC;tr|A0A2H3TI06|A0A2H3TI06_FUSOX;sp|Q4IB65|TIM9_GIBZE;1664-17957_t_tx1","mineral_MPLEx_03",24.1194277023277,"Mineral","1664-17957_t_tx1"
"1664-17958_t_tx1;tr|A0A420RRF2|A0A420RRF2_FUSOX;tr|A0A420PRA5|A0A420PRA5_FUSOX;tr|A0A420MZY8|A0A420MZY8_FUSOX;tr|A0A2H3THP6|A0A2H3THP6_FUSOX;tr|K3W046|K3W046_FUSPC;tr|I1RNG5|I1RNG5_GIBZE","no_mineral_MPLEx_01",25.2887813747166,"No Mineral","1664-17958_t_tx1"
"1664-17958_t_tx1;tr|A0A420RRF2|A0A420RRF2_FUSOX;tr|A0A420PRA5|A0A420PRA5_FUSOX;tr|A0A420MZY8|A0A420MZY8_FUSOX;tr|A0A2H3THP6|A0A2H3THP6_FUSOX;tr|K3W046|K3W046_FUSPC;tr|I1RNG5|I1RNG5_GIBZE","no_mineral_MPLEx_02",24.5045487880107,"No Mineral","1664-17958_t_tx1"
"1664-17958_t_tx1;tr|A0A420RRF2|A0A420RRF2_FUSOX;tr|A0A420PRA5|A0A420PRA5_FUSOX;tr|A0A420MZY8|A0A420MZY8_FUSOX;tr|A0A2H3THP6|A0A2H3THP6_FUSOX;tr|K3W046|K3W046_FUSPC;tr|I1RNG5|I1RNG5_GIBZE","no_mineral_MPLEx_03",25.0330869209925,"No Mineral","1664-17958_t_tx1"
"1664-17958_t_tx1;tr|A0A420RRF2|A0A420RRF2_FUSOX;tr|A0A420PRA5|A0A420PRA5_FUSOX;tr|A0A420MZY8|A0A420MZY8_FUSOX;tr|A0A2H3THP6|A0A2H3THP6_FUSOX;tr|K3W046|K3W046_FUSPC;tr|I1RNG5|I1RNG5_GIBZE","mineral_MPLEx_01",25.6949503804031,"Mineral","1664-17958_t_tx1"
"1664-17958_t_tx1;tr|A0A420RRF2|A0A420RRF2_FUSOX;tr|A0A420PRA5|A0A420PRA5_FUSOX;tr|A0A420MZY8|A0A420MZY8_FUSOX;tr|A0A2H3THP6|A0A2H3THP6_FUSOX;tr|K3W046|K3W046_FUSPC;tr|I1RNG5|I1RNG5_GIBZE","mineral_MPLEx_02",26.5717792711781,"Mineral","1664-17958_t_tx1"
"1664-17958_t_tx1;tr|A0A420RRF2|A0A420RRF2_FUSOX;tr|A0A420PRA5|A0A420PRA5_FUSOX;tr|A0A420MZY8|A0A420MZY8_FUSOX;tr|A0A2H3THP6|A0A2H3THP6_FUSOX;tr|K3W046|K3W046_FUSPC;tr|I1RNG5|I1RNG5_GIBZE","mineral_MPLEx_03",25.9306962488273,"Mineral","1664-17958_t_tx1"
"1664-17959_t_tx1;tr|A0A2H3U247|A0A2H3U247_FUSOX;tr|A0A420MZW9|A0A420MZW9_FUSOX;tr|A0A420S8X4|A0A420S8X4_FUSOX;tr|A0A420RRH1|A0A420RRH1_FUSOX","no_mineral_MPLEx_01",28.5909545498537,"No Mineral","1664-17959_t_tx1"
"1664-17959_t_tx1;tr|A0A2H3U247|A0A2H3U247_FUSOX;tr|A0A420MZW9|A0A420MZW9_FUSOX;tr|A0A420S8X4|A0A420S8X4_FUSOX;tr|A0A420RRH1|A0A420RRH1_FUSOX","no_mineral_MPLEx_02",28.7791748351758,"No Mineral","1664-17959_t_tx1"
"1664-17959_t_tx1;tr|A0A2H3U247|A0A2H3U247_FUSOX;tr|A0A420MZW9|A0A420MZW9_FUSOX;tr|A0A420S8X4|A0A420S8X4_FUSOX;tr|A0A420RRH1|A0A420RRH1_FUSOX","no_mineral_MPLEx_03",27.9263803457951,"No Mineral","1664-17959_t_tx1"
"1664-17959_t_tx1;tr|A0A2H3U247|A0A2H3U247_FUSOX;tr|A0A420MZW9|A0A420MZW9_FUSOX;tr|A0A420S8X4|A0A420S8X4_FUSOX;tr|A0A420RRH1|A0A420RRH1_FUSOX","mineral_MPLEx_01",27.8642573093487,"Mineral","1664-17959_t_tx1"
"1664-17959_t_tx1;tr|A0A2H3U247|A0A2H3U247_FUSOX;tr|A0A420MZW9|A0A420MZW9_FUSOX;tr|A0A420S8X4|A0A420S8X4_FUSOX;tr|A0A420RRH1|A0A420RRH1_FUSOX","mineral_MPLEx_02",28.0911027480408,"Mineral","1664-17959_t_tx1"
"1664-17959_t_tx1;tr|A0A2H3U247|A0A2H3U247_FUSOX;tr|A0A420MZW9|A0A420MZW9_FUSOX;tr|A0A420S8X4|A0A420S8X4_FUSOX;tr|A0A420RRH1|A0A420RRH1_FUSOX","mineral_MPLEx_03",28.5265208351107,"Mineral","1664-17959_t_tx1"
"1664-17961_t_tx1;tr|A0A420RRH3|A0A420RRH3_FUSOX;tr|A0A420PR97|A0A420PR97_FUSOX;tr|A0A420N027|A0A420N027_FUSOX;tr|A0A2H3TR70|A0A2H3TR70_FUSOX","no_mineral_MPLEx_01",23.2753474007539,"No Mineral","1664-17961_t_tx1"
"1664-17961_t_tx1;tr|A0A420RRH3|A0A420RRH3_FUSOX;tr|A0A420PR97|A0A420PR97_FUSOX;tr|A0A420N027|A0A420N027_FUSOX;tr|A0A2H3TR70|A0A2H3TR70_FUSOX","no_mineral_MPLEx_02",22.8414423245823,"No Mineral","1664-17961_t_tx1"
